source_x,source_y,reference_x,reference_y,confidence
310.5,248.5,322.5,232.5,0.99668163
406.5,248.5,418.5,232.5,0.9474057
1002.5,254.5,1014.5,240.5,0.99826664
1942.5,254.5,1956.5,242.5,0.9969317
686.5,256.5,698.5,242.5,0.9984278
1612.5,258.5,1624.5,246.5,0.99802756
112.5,262.5,124.5,246.5,0.96172476
1686.5,264.5,1698.5,252.5,0.99485564
1872.5,266.5,1884.5,254.5,0.998536
380.5,268.5,390.5,254.5,0.9930962
450.5,270.5,462.5,254.5,0.99494785
1024.5,270.5,1036.5,258.5,0.998641
1642.5,270.5,1656.5,256.5,0.9991787
1168.5,272.5,1180.5,258.5,0.99116254
1828.5,274.5,1840.5,262.5,0.9981383
1470.5,276.5,1480.5,264.5,0.9986886
884.5,278.5,896.5,264.5,0.99855673
1776.5,278.5,1786.5,268.5,0.19962606
618.5,280.5,630.5,266.5,0.9992177
1066.5,280.5,1078.5,266.5,0.9994578
158.5,284.5,170.5,268.5,0.99369293
494.5,286.5,506.5,270.5,0.9987931
1446.5,286.5,1458.5,274.5,0.98278725
1904.5,286.5,1918.5,276.5,0.99720615
582.5,288.5,594.5,272.5,0.9986456
72.5,290.5,84.5,274.5,0.9662474
446.5,292.5,456.5,276.5,0.9882072
1678.5,296.5,1692.5,282.5,0.99901277
1934.5,296.5,1946.5,284.5,0.99855834
1402.5,298.5,1414.5,286.5,0.9993763
138.5,302.5,148.5,288.5,0.8300688
876.5,302.5,888.5,288.5,0.98873854
212.5,304.5,222.5,288.5,0.99653757
276.5,304.5,288.5,288.5,0.9953435
1884.5,304.5,1896.5,292.5,0.9865405
1316.5,306.5,1326.5,294.5,0.9946716
1962.5,312.5,1976.5,302.5,0.9978424
74.5,316.5,86.5,300.5,0.9859475
352.5,320.5,362.5,304.5,0.99575233
456.5,320.5,468.5,304.5,0.99901783
1494.5,320.5,1506.5,308.5,0.99890774
110.5,322.5,120.5,306.5,0.99716526
1840.5,326.5,1852.5,314.5,0.9839809
774.5,328.5,786.5,314.5,0.9991266
874.5,328.5,886.5,316.5,0.99934953
698.5,330.5,710.5,314.5,0.97928166
62.5,332.5,74.5,318.5,0.9528898
1404.5,332.5,1414.5,318.5,0.9992638
400.5,334.5,412.5,320.5,0.99858963
1934.5,334.5,1944.5,322.5,0.9978012
1156.5,336.5,1170.5,324.5,0.99291116
278.5,338.5,288.5,322.5,0.9976585
