source_x,source_y,reference_x,reference_y,confidence,phase_refined,phase_dx,phase_dy,phase_response,final_residual_px
892.0,52.0,892.6449733094255,50.439169820545935,0.7524228,True,-1.3209666905745614,-1.720887179454067,0.27305382308959963,1.470580756873509
900.0,64.0,900.0240868939243,63.86010302238604,0.7421761,True,-0.845913106075777,-2.026406977613963,0.5276753408432007,0.18757811768058014
892.0,48.0,890.2586,48.730236,0.3752846,False,2.942889235776171,-2.6591931496227055,0.32482920875549315,2.13379710335862
766.0,796.0,766.21313,797.839,0.30873853,False,-14.30909799514641,0.9389690291693391,0.05654121475219726,1.6042269647413328
894.0,64.0,894.4175273464551,64.5662463179281,0.6598085,True,-1.442522653544902,1.1165733179281112,0.5432967849731445,0.7485370889360117
916.0,96.0,916.6452522969357,95.71380977545788,0.37209606,True,1.2469522969357563,-2.217750224542133,0.40565472717285156,0.43021665132893644
902.0,64.0,901.919886427195,63.920943035266674,0.9175312,True,-1.018343572804941,-1.9823069647333291,0.540099471282959,0.3015760115449786
688.0,180.0,688.7841911228131,179.24321632611844,0.22551325,True,-0.48954887718690543,0.3640763261184219,0.321087117767334,0.9266056535813646
868.0,56.0,867.8930359536569,55.420637331103016,0.95836186,True,-1.5596640463432117,0.6251853311030189,0.5476892295837402,0.5338309166471142
892.0,64.0,892.4077187957672,63.75729504662563,0.84898895,True,-1.668941204232759,-0.10789495337437316,0.5434403385162353,0.21728927819243335
886.0,72.0,886.6144249503177,72.74144799076646,0.68106896,True,-1.4119750496822832,1.241237990766468,0.46449253997802736,0.9709093742016147
884.0,76.0,884.6554278486285,76.47108510125089,0.29220533,True,-0.4190721513714628,2.149109101250886,0.4782969760894775,0.751231804080332
846.0,84.0,846.5887754180526,84.38653516647591,0.5699562,True,-0.5301245819474758,2.015090166475911,0.17402917022705078,0.621362099963452
886.0,76.0,886.5031246038641,75.8606803417715,0.33873913,True,-1.1349353961359192,1.1084103417714992,0.40121619338989256,0.2835621265914148
892.0,72.0,892.6704777311287,72.00854708275075,0.41748652,True,-1.4439222688712974,-0.9041029172492472,0.4249968627929688,0.47969093078202196
700.0,176.0,701.4785267940999,174.1409241224069,0.8272305,True,0.6008267940999552,-0.10791587759311838,0.11123289985656738,2.2231289293950387
894.0,68.0,894.5927738670388,67.6795679295422,0.6324482,True,-1.7161261329611754,-0.9333420704577904,0.4159766891479492,0.415319682021633
844.0,84.0,843.6152156506867,84.54297677140393,0.49270624,True,-2.3159843493133003,1.6744367714039363,0.1525917251586914,0.8950426951719599
868.0,52.0,867.7541366736779,50.809099599646316,0.3645328,True,-2.1682233263221775,0.09847459964631966,0.4481934143066406,1.1352890885375941
553.0,756.0,554.79535,756.77606,0.61437845,False,-10.256108572968024,-2.66495126706274,0.2969663414001465,1.1015902671480142
902.0,84.0,902.6130498058516,83.7427489566116,0.28206605,True,-1.594350194148447,-1.890831043388392,0.4052394256591797,0.40140538891429595
908.0,84.0,908.2286768419092,83.6319871190015,0.710499,True,-2.2781631580908375,-1.5128228809985096,0.35871616859436034,0.21915897819712674
653.0,572.0,654.020160107475,572.592195247797,0.615115,True,-1.3470898925249344,0.5214952477970449,0.423254052734375,0.5223715726290717
892.0,68.0,892.2234689382408,67.67875380086163,0.94089764,True,-2.4200310617592358,-1.2979761991383754,0.4713588577270508,0.1718814511609529
