source_x,source_y,raw_reference_x,raw_reference_y,geometric_reference_x,geometric_reference_y,refined_reference_x,refined_reference_y,phase_response,shift_x,shift_y,raw_gt_error_px,geometric_gt_error_px,refined_gt_error_px
1997.0887,969.5551,1824.339,1160.9781,1824.3306,1160.9894,1824.3046,1161.0724,0.927321,-0.026027994,0.08304338,0.07802289,0.066644244,0.07738622
101.99005,1068.252,112.1029,950.17737,112.10035,950.18176,112.07025,950.1471,0.9774399,-0.030097824,-0.034649484,0.06594401,0.061986372,0.062277194
101.99005,1068.252,112.1029,950.17737,112.10035,950.18176,112.07025,950.1471,0.9774399,-0.030097824,-0.034649484,0.06594401,0.061986372,0.062277194
251.08253,1189.0516,226.51639,1081.8655,226.51051,1081.868,226.48096,1081.8086,0.9482253,-0.0295602,-0.05938949,0.06845336,0.062063787,0.08465924
129.33607,1113.3479,129.45671,994.8653,129.46379,994.8723,129.4685,994.9192,0.9539685,0.004709721,0.046854455,0.05834583,0.06198145,0.06835478
181.33202,1185.9524,164.56125,1068.0895,164.55333,1068.0823,164.599,1067.9948,0.945724,0.04567387,-0.08753284,0.067738496,0.06195548,0.14993186
453.12338,1057.4983,428.1614,995.9854,428.16162,995.9857,428.17157,995.8018,0.96458375,0.009953105,-0.18391632,0.06263364,0.06273806,0.21535558
298.64136,1194.183,268.27893,1093.969,268.27908,1093.9698,268.3562,1094.0144,0.99456125,0.077103615,0.0445982,0.062373422,0.062237136,0.1382422
346.7146,1195.6716,311.09512,1102.8873,311.08325,1102.8917,311.10867,1103.0201,0.96259516,0.025419043,0.12838301,0.074957095,0.06230371,0.13763718
499.6482,1225.9395,443.2238,1154.1473,443.22394,1154.1328,443.29062,1153.9407,0.9755043,0.06669401,-0.19211167,0.0595876,0.06262351,0.24634156
